paymentDayOfMonth,telephone,email,firstName,surname,jobRate
20,"316 769 506","wwolak@onet.pl","Wolak","Witold",30
20,"316 651 596","jolendzka@aptekarz.pl","Olendzka","Jacek",10
20,"251 790 797","ttomczyk@wp.pl","Tomczyk","Teresa",20
20,"12 581 118","rsadurska@interia.pl","Sadurska","Robert",20
20,"824 202 379","hstaroń@interia.pl","Staroń","Halina",30
20,"431 408 741","agawłowski@onet.pl","Gawłowski","Andrzej",25
20,"164 473 240","bszczepański@wp.pl","Szczepański","Bronisław",25
20,"651 791 395","iaugustyn@nocny-kwartet.pl","Augustyn","Iwona",10
20,"506 620 660","wkraczkowski@bialan.pl","Kraczkowski","Witold",30
20,"79 735 239","afabisiak@wp.pl","Fabisiak","Antoni",20
20,"897 875 510","tpięta@bialan.pl","Pięta","Tomasz",30
20,"930 606 698","spomaska@interia.pl","Pomaska","Stanisław",25
20,"462 358 017","alipiec@nocny-kwartet.pl","Lipiec","Aldona",20
20,"32 394 536","kdunin@interia.pl","Dunin","Krzysztof",25
20,"214 823 339","kchmielewski@onet.pl","Chmielewski","Krzysztof",25
20,"89 109 317","jgórski@interia.pl","Górski","Jan",25
20,"726 056 438","kłuczak@wp.pl","Łuczak","Krystyna",20
20,"908 381 666","grutnicki@interia.pl","Rutnicki","Grzegorz",10
20,"192 975 360","lschetyna@aptekarz.pl","Schetyna","Lech",25
20,"512 749 075","agałażewski@interia.pl","Gałażewski","Andrzej",20
20,"202 261 440","kmroczek@interia.pl","Mroczek","Kazimierz",45
20,"208 293 739","zbojko@onet.pl","Bojko","Zbigniew",10
20,"461 888 753","pkochan@onet.pl","Kochan","Paweł",25
20,"521 077 249","wszkop@aptekarz.pl","Szkop","Wojciech",10
20,"105 048 981","usmirnow@aptekarz.pl","Smirnow","Urszula",10
20,"565 078 116","tziemniak@interia.pl","Ziemniak","Tomasz",10
20,"832 671 045","bsprawka@onet.pl","Sprawka","Beata",25
20,"103 791 705","kkrzyśków@onet.pl","Krzyśków","Kazimierz",45
20,"938 633 397","ikrząkała@interia.pl","Krząkała","Iwona",25
20,"35 156 569","kjagiełło@bialan.pl","Jagiełło","Krystyna",1
20,"431 037 423","saugustyn@wp.pl","Augustyn","Stanisław",25
20,"820 676 659","marndt@wp.pl","Arndt","Mariusz",30
20,"747 449 544","iolas@wp.pl","Olas","Izabella",30
20,"476 727 291","irząsa@onet.pl","Rząsa","Irena",25
20,"837 344 912","jurban@interia.pl","Urban","Jan",25
20,"957 968 759","ktyszkiewicz@interia.pl","Tyszkiewicz","Krzysztof",25
20,"381 004 840","jmalik@interia.pl","Malik","Jarosław",20
20,"990 516 081","ktchórzewski@interia.pl","Tchórzewski","Krzysztof",30
20,"752 745 271","jgrzegorek@aptekarz.pl","Grzegorek","Jacek",10
20,"25 275 895","korzechowski@bialan.pl","Orzechowski","Karol",10
20,"412 946 251","sczuma@aptekarz.pl","Czuma","Sławomir",1
20,"44 515 706","młatas@wp.pl","Łatas","Małgorzata",30
20,"944 307 607","isońta@wp.pl","Sońta","Ireneusz",10
20,"288 736 899","zżaczek@interia.pl","Żaczek","Zbigniew",30
20,"23 445 648","jgut-mostowy@nocny-kwartet.pl","Gut-Mostowy","Jerzy",30
20,"166 524 415","klipiński@aptekarz.pl","Lipiński","Krzysztof",30
20,"580 176 285","jchrapkiewicz@wp.pl","Chrapkiewicz","Józef",20
20,"55 378 848","tjanik@interia.pl","Janik","Teresa",30
20,"774 445 248","wpietraszewska@bialan.pl","Pietraszewska","Wojciech",30
20,"762 868 280","aborowski@onet.pl","Borowski","Andrzej",30
20,"465 150 867","atomaszak-zesiuk@nocny-kwartet.pl","Tomaszak-Zesiuk","Anita",30
20,"501 863 550","rwalkowiak@interia.pl","Walkowiak","Radosław",10
20,"429 819 279","wnykiel@interia.pl","Nykiel","Wojciech",25
20,"800 797 098","mmatusik-lipiec@onet.pl","Matusik-Lipiec","Mirosława",20
20,"46 714 569","mbętkowski@onet.pl","Bętkowski","Marek",25
20,"677 892 335","adrozd@interia.pl","Drozd","Andrzej",25
20,"32 537 251","mstawiarski@wp.pl","Stawiarski","Marian",25
20,"447 615 618","jmucha@aptekarz.pl","Mucha","Jan",10
20,"241 432 876","wzawadzki@bialan.pl","Zawadzki","Wiesław",30
20,"600 035 519","aćwierz@wp.pl","Ćwierz","Anna",10
20,"390 155 263","mlipiński@interia.pl","Lipiński","Michał",30
20,"11 706 877","jpatalita@interia.pl","Patalita","Jerzy",10
20,"497 406 315","tmężydło@bialan.pl","Mężydło","Tadeusz",25
20,"183 726 667","dcichoń@wp.pl","Cichoń","Damian",25
20,"691 801 000","astolarczyk@onet.pl","Stolarczyk","Andrzej",20
20,"244 638 524","dmrzygłocka@aptekarz.pl","Mrzygłocka","Dariusz",25
20,"599 970 311","chalicki@wp.pl","Halicki","Cezary",10
20,"780 995 791","rgolba@aptekarz.pl","Golba","Robert",25
20,"381 781 952","mgłogowski@interia.pl","Głogowski","Mirosław",30
20,"557 963 217","jlipiec@wp.pl","Lipiec","Jacek",10
20,"542 544 130","jdziedziczak@interia.pl","Dziedziczak","Jacek",30
20,"105 786 818","egrzeszczak@wp.pl","Grzeszczak","Eugeniusz",25
20,"905 154 415","brogacki@bialan.pl","Rogacki","Beata",10
20,"437 536 318","jwalkowski@interia.pl","Walkowski","Jarosław",30
20,"63 477 531","nneumann@interia.pl","Neumann","Nelli",25
20,"279 181 873","dciemniak@bialan.pl","Ciemniak","Domicela",25
20,"45 448 320","wstrzałkowski@wp.pl","Strzałkowski","Wiesław",45
20,"620 145 085","rbrzezinka@onet.pl","Brzezinka","Ryszard",25
20,"820 043 365","wkrupa@onet.pl","Krupa","Waldy",25
20,"764 836 479","jchmielowiec@interia.pl","Chmielowiec","Jan",25
20,"946 499 394","wnapieralski@aptekarz.pl","Napieralski","Wiesław",20
20,"672 713 078","zgąsior-marek@interia.pl","Gąsior-Marek","Zbysław",30
20,"850 340 013","dmatuszny@interia.pl","Matuszny","Danuta",30
20,"684 256 803","tgierada@onet.pl","Gierada","Tomasz",20
20,"408 368 096","mpająk@interia.pl","Pająk","Michał",10
20,"38 273 372","psitarz@aptekarz.pl","Sitarz","Piotr",20
20,"225 715 501","esaługa@bialan.pl","Saługa","Edward",30
20,"564 153 417","wkamiński@nocny-kwartet.pl","Kamiński","Wiesław",10
20,"458 347 796","awielichowska@interia.pl","Wielichowska","Andrzej",30
20,"463 317 176","skuriata@interia.pl","Kuriata","Stanisław",20
20,"255 110 829","mosuch@aptekarz.pl","Osuch","Marek",25
20,"595 317 142","mkempa@bialan.pl","Kempa","Marzena",20
20,"781 894 494","tmatwiejuk@interia.pl","Matwiejuk","Tomasz",25
20,"41 746 392","tkaczyński@interia.pl","Kaczyński","Tadeusz",25
20,"496 245 973","kzawiślak@aptekarz.pl","Zawiślak","Katarzyna",30
20,"742 463 053","mpawlak@interia.pl","Pawlak","Marek",25
20,"416 854 304","ckasprzak@nocny-kwartet.pl","Kasprzak","Czesław",30
20,"811 479 370","bmazurek@aptekarz.pl","Mazurek","Bogdan",25
20,"215 602 702","jdera@interia.pl","Dera","Janusz",25
20,"403 586 269","ksitarz@nocny-kwartet.pl","Sitarz","Krzysztof",10
20,"955 526 719","ksuski@bialan.pl","Suski","Kazimierz",30
20,"1 785 356","jśledzińska-katarasińska@aptekarz.pl","Śledzińska-Katarasińska","Jacek",30
20,"473 774 978","imatuszny@bialan.pl","Matuszny","Izabela",30
20,"583 392 235","jwziątek@onet.pl","Wziątek","Jan",25
20,"602 501 287","wtusk@onet.pl","Tusk","Wojciech",30
20,"517 670 428","ssopliński@aptekarz.pl","Sopliński","Sławomir",25
20,"853 358 262","jkopyciński@nocny-kwartet.pl","Kopyciński","Jarosław",30
20,"88 610 975","msierakowska@onet.pl","Sierakowska","Maria",10
20,"925 899 728","tstanke@bialan.pl","Stanke","Tomasz",25
20,"188 951 050","łbartuś@wp.pl","Bartuś","Łukasz",25
20,"152 410 609","sgalla@onet.pl","Galla","Stanisław",30
20,"760 416 856","imucha@aptekarz.pl","Mucha","Iwona",10
20,"351 954 904","jast@interia.pl","Ast","Jolanta",25
20,"360 765 069","mrydzoń@aptekarz.pl","Rydzoń","Marek",30
20,"355 899 083","tpawłowski@aptekarz.pl","Pawłowski","Tomasz",25
20,"838 102 689","jmrzygłocka@interia.pl","Mrzygłocka","Jacek",25
20,"896 858 829","wstawiarski@onet.pl","Stawiarski","Wacław",30
20,"977 394 338","jtyszkiewicz@interia.pl","Tyszkiewicz","Jarosław",25
20,"590 911 905","dgrad@bialan.pl","Grad","Dariusz",30
20,"326 432 747","spietraszewska@interia.pl","Pietraszewska","Stanisław",10
20,"780 205 355","jstec@wp.pl","Stec","Jarosław",25
20,"969 012 410","tszlachta@interia.pl","Szlachta","Tadeusz",20
20,"263 347 302","zbogucki@interia.pl","Bogucki","Zbigniew",10
20,"350 302 972","jstolarczyk@interia.pl","Stolarczyk","Jan",25
20,"213 239 465","jsławiak@onet.pl","Sławiak","Jakub",30
20,"525 601 500","agawęda@interia.pl","Gawęda","Anna",30
20,"486 126 706","plitwiński@onet.pl","Litwiński","Paweł",25
20,"370 964 454","pwojciechowski@aptekarz.pl","Wojciechowski","Piotr",25
20,"684 917 850","bkonwiński@interia.pl","Konwiński","Bożenna",25
20,"638 419 890","mbury@interia.pl","Bury","Mieczysław",30
20,"35 325 586","jzalewska@onet.pl","Zalewska","Jerzy",30
20,"405 590 118","lkaczor@onet.pl","Kaczor","Longin",20
20,"34 119 437","gwojtkowski@interia.pl","Wojtkowski","Grzegorz",30
20,"443 340 030","sbiernat@nocny-kwartet.pl","Biernat","Szymon",25
20,"369 519 897","zkołakowski@interia.pl","Kołakowski","Zenon",1
20,"453 327 958","jdorn@aptekarz.pl","Dorn","Jan",30
20,"129 577 630","sszumilas@interia.pl","Szumilas","Sławomir",25
20,"412 654 867","kcieślik@onet.pl","Cieślik","Krzysztof",20
20,"339 853 691","smacierewicz@interia.pl","Macierewicz","Stefan",20
20,"815 851 054","iżelichowski@aptekarz.pl","Żelichowski","Izabela",30
20,"497 983 781","sjurgiel@nocny-kwartet.pl","Jurgiel","Stanisław",30
20,"748 235 477","pdunin@interia.pl","Dunin","Piotr",25
20,"705 441 828","bbłądek@wp.pl","Błądek","Barbara",30
20,"739 755 133","kgołębiewski@wp.pl","Gołębiewski","Krzysztof",25
20,"943 416 280","hpacelt@interia.pl","Pacelt","Henryk",30
20,"477 650 492","bklepacz@wp.pl","Klepacz","Bogusław",30
20,"953 068 503","jkasprzyk@onet.pl","Kasprzyk","Jarosław",10
20,"37 336 258","nsuchowiejko@wp.pl","Suchowiejko","Norbert",25
20,"933 887 468","mżalek@aptekarz.pl","Żalek","Marek",30
20,"608 728 199","tmotowidło@wp.pl","Motowidło","Tomasz",30
20,"919 455 099","mkowalik@onet.pl","Kowalik","Marek",30
20,"233 224 305","akrupa@interia.pl","Krupa","Andrzej",20
20,"565 605 011","ewarzecha@aptekarz.pl","Warzecha","Edward",30
20,"25 605 901","związowski@aptekarz.pl","Wiązowski","Zbigniew",30
20,"240 612 015","smilcarz@aptekarz.pl","Milcarz","Stanisław",20
20,"952 326 614","gatamańczuk@aptekarz.pl","Atamańczuk","Grzegorz",25
20,"458 193 440","mbąk@bialan.pl","Bąk","Mariusz",25
20,"273 944 930","ckatulski@bialan.pl","Katulski","Cezary",10
20,"557 217 487","aziętek@interia.pl","Ziętek","Adam",30
20,"820 046 821","eszczypińska@bialan.pl","Szczypińska","Elżbieta",10
20,"144 890 534","mkutz@wp.pl","Kutz","Maciej",25
20,"184 913 795","zcichoń@onet.pl","Cichoń","Zbigniew",20
20,"269 648 279","aowczarski@interia.pl","Owczarski","Arkadiusz",10
20,"341 157 992","kmatuszewski@aptekarz.pl","Matuszewski","Krzysztof",10
20,"214 983 388","rpacelt@interia.pl","Pacelt","Robert",20
20,"937 696 746","apitera@nocny-kwartet.pl","Pitera","Adam",30
20,"123 225 762","lbudnik@interia.pl","Budnik","Lena",10
20,"498 313 392","jzakrzewska@onet.pl","Zakrzewska","Jan",25
20,"93 914 506","wwojnarowski@wp.pl","Wojnarowski","Witold",25
20,"251 696 953","bpilch@aptekarz.pl","Pilch","Beata",30
20,"550 477 194","jniesiołowski@onet.pl","Niesiołowski","Joachim",10
20,"912 514 131","ksellin@onet.pl","Sellin","Krystyna",30
20,"697 053 370","wrydzoń@wp.pl","Rydzoń","Wojciech",30
20,"763 262 808","tdurka@wp.pl","Durka","Tadeusz",25
20,"732 306","jzieliński@interia.pl","Zieliński","Józef",30
20,"451 676 737","atomczykiewicz@interia.pl","Tomczykiewicz","Aleksander",45
20,"75 808 978","tkosecki@onet.pl","Kosecki","Tadeusz",25
20,"927 501 142","rczesak@onet.pl","Czesak","Rafał",30
20,"67 253 811","sbabalski@interia.pl","Babalski","Sławomir",1
20,"761 685 934","lzaremba@wp.pl","Zaremba","Leszek",20
20,"699 549 936","sbiernat@interia.pl","Biernat","Stanisława",25
20,"233 645 411","rarłukowicz@interia.pl","Arłukowicz","Robert",25
20,"1 262 028","dokrągły@bialan.pl","Okrągły","Dariusz",10
20,"260 180 597","wgrabarczyk@wp.pl","Grabarczyk","Wiesław",25
20,"754 882 880","sbalcerzak@interia.pl","Balcerzak","Stanisław",25
20,"311 272 041","kkidawa-błońska@aptekarz.pl","Kidawa-Błońska","Konstanty",10
20,"547 063 870","mbury@interia.pl","Bury","Mirosława",25
20,"957 968 513","apiecha@interia.pl","Piecha","Anna",25
20,"584 073 824","ajanczyk@wp.pl","Janczyk","Aleksander",30
20,"358 227 872","mkossakowski@aptekarz.pl","Kossakowski","Mirosław",10
20,"203 325 633","kkossakowski@wp.pl","Kossakowski","Kazimierz",30
20,"668 250 827","tsikorski@onet.pl","Sikorski","Tadeusz",25
20,"745 052 204","emłyńczak@interia.pl","Młyńczak","Ewa",20
20,"376 664 188","dkłopotek@interia.pl","Kłopotek","Danuta",25
20,"122 332 695","ahoc@interia.pl","Hoc","Andrzej",30
20,"739 344 959","aross@interia.pl","Ross","Artur",25
20,"787 932 978","mtołwiński@wp.pl","Tołwiński","Marek",10
20,"844 546 579","fgołębiewski@onet.pl","Gołębiewski","Franciszek",25
20,"938 593 004","esawicki@onet.pl","Sawicki","Elżbieta",30
20,"734 850 930","scybulski@onet.pl","Cybulski","Stanisław",30
20,"548 183 597","zkruk@interia.pl","Kruk","Zbigniew",10
20,"210 039 761","jbrudziński@aptekarz.pl","Brudziński","Julia",20
20,"193 686 774","ddolata@onet.pl","Dolata","Dorota",10
20,"593 262 373","awalkowski@interia.pl","Walkowski","Artur",30
20,"704 196 517","wożóg@onet.pl","Ożóg","Włodzimierz",30
20,"872 565 412","dkulesza@interia.pl","Kulesza","Dawid",25
20,"232 345 619","scieślik@interia.pl","Cieślik","Stanisław",25
20,"517 301 583","aopioła@wp.pl","Opioła","Andrzej",10
20,"454 795 039","mwrona@wp.pl","Wrona","Maria",10
20,"996 975 074","agrad@wp.pl","Grad","Alicja",20
20,"593 280 639","aklim@aptekarz.pl","Klim","Andrzej",30
20,"695 237 534","worzechowski@nocny-kwartet.pl","Orzechowski","Wojciech",25
20,"596 112 141","madamczyk@onet.pl","Adamczyk","Marian",30
20,"55 021 211","blibicki@onet.pl","Libicki","Bożena",10
20,"928 490 080","ajasiński@interia.pl","Jasiński","Adam",30
20,"969 078 422","psycz@interia.pl","Sycz","Paweł",25
20,"681 935 757","sgraś@interia.pl","Graś","Sylwester",30
20,"352 480 965","wpomaska@interia.pl","Pomaska","Wojciech",30
20,"455 228 648","mgwiazdowski@interia.pl","Gwiazdowski","Miron",25
20,"712 244 342","mgawłowski@wp.pl","Gawłowski","Magdalena",30
20,"464 804 086","asawicki@interia.pl","Sawicki","Antoni",10
20,"598 671 631","akowalik@interia.pl","Kowalik","Anna",20
20,"90 120 449","kkrupa@wp.pl","Krupa","Kazimierz",25
20,"335 104 320","mczuma@onet.pl","Czuma","Mieczysław",25
20,"894 616 943","tszczepański@interia.pl","Szczepański","Tomasz",10
20,"187 602 699","jkaźmierczak@aptekarz.pl","Kaźmierczak","Jarosław",25
20,"613 037 324","jrutnicki@onet.pl","Rutnicki","Jan",1
20,"464 017 374","abalicki@aptekarz.pl","Balicki","Andrzej",25
20,"176 081 493","gwójcik@interia.pl","Wójcik","Grzegorz",20
20,"959 154 544","hwojtkiewicz@aptekarz.pl","Wojtkiewicz","Henryk",30
20,"748 537 480","bhajdak@interia.pl","Hajdak","Barbara",30
20,"535 745 832","zsikorski@onet.pl","Sikorski","Zbigniew",25
20,"702 771 454","jabramowicz@wp.pl","Abramowicz","Jerzy",30
20,"416 117 724","zryszka@aptekarz.pl","Ryszka","Zbigniew",10
20,"551 724 259","wszyszko@onet.pl","Szyszko","Waldemar",25
20,"332 759 439","jkruk@interia.pl","Kruk","Janina",25
20,"336 085 273","pgrabarczyk@onet.pl","Grabarczyk","Piotr",30
20,"830 708 291","mplocke@bialan.pl","Plocke","Marek",20
20,"477 531 343","ewojciechowski@interia.pl","Wojciechowski","Ewa",30
20,"656 542 469","ksaługa@interia.pl","Saługa","Kazimierz",20
20,"552 968 858","mross@interia.pl","Ross","Marzena",30
20,"656 772 281","ibiernacki@interia.pl","Biernacki","Izabela",30
20,"127 520 239","bwojtkiewicz@wp.pl","Wojtkiewicz","Beata",20
20,"129 026 095","sśliwińska@nocny-kwartet.pl","Śliwińska","Sławomir",20
20,"262 081 345","tkochanowski@onet.pl","Kochanowski","Tomasz",10
20,"883 525 379","mdera@onet.pl","Dera","Małgorzata",10
20,"625 732 777","ajanowska@interia.pl","Janowska","Antoni",10
20,"574 979 749","jpięta@aptekarz.pl","Pięta","Jarosław",20
20,"126 579 915","łsierakowska@onet.pl","Sierakowska","Łukasz",20
20,"562 310 593","tolejniczak@onet.pl","Olejniczak","Tomasz",10
20,"716 443 683","jgrzeszczak@interia.pl","Grzeszczak","Jerzy",25
20,"566 438 530","apreiss@aptekarz.pl","Preiss","Andrzej",20
20,"686 585 581","rkasprzyk@bialan.pl","Kasprzyk","Roman",1
20,"1 826 683","mkamiński@aptekarz.pl","Kamiński","Michał",10
20,"8 656 972","lkowalski@wp.pl","Kowalski","Leszek",20
20,"529 383 597","psobecka@wp.pl","Sobecka","Paweł",45
20,"574 788 056","dziętek@aptekarz.pl","Ziętek","Daniela",10
20,"665 983 701","jbutryn@interia.pl","Butryn","Jakub",30
20,"64 526 424","rklim@onet.pl","Klim","Renata",20
20,"669 443 425","ssokołowski@aptekarz.pl","Sokołowski","Stanisław",30
20,"91 171 160","gkarpiński@nocny-kwartet.pl","Karpiński","Grzegorz",20
20,"494 088 717","mdziedziczak@interia.pl","Dziedziczak","Marek",10
20,"99 785 367","mkloc@onet.pl","Kloc","Maks",10
20,"271 859 608","tbłądek@interia.pl","Błądek","Tadeusz",30
20,"589 853 536","cwitkowski@onet.pl","Witkowski","Czesław",30
20,"39 731 531","hzarzycki@interia.pl","Zarzycki","Henryk",25
20,"919 628 254","wplocke@interia.pl","Plocke","Wojciech",20
20,"859 382 712","akropiwnicki@bialan.pl","Kropiwnicki","Andrzej",25
20,"396 337 187","hterlecki@interia.pl","Terlecki","Halina",30
20,"304 650 237","rgintowt-dziewałtowski@wp.pl","Gintowt-Dziewałtowski","Ryszard",10
20,"939 316 861","gkwitek@interia.pl","Kwitek","Grzegorz",25
20,"168 994 396","jborowski@wp.pl","Borowski","Jan",10
20,"756 775 843","jsikora@bialan.pl","Sikora","Jerzy",10
20,"908 910 033","jmatwiejuk@aptekarz.pl","Matwiejuk","Jadwiga",30
20,"60 444 072","mdąbrowska@onet.pl","Dąbrowska","Monika",30
20,"896 031 325","ecoghen@nocny-kwartet.pl","Coghen","Elżbieta",25
20,"725 656 497","amiodowicz@aptekarz.pl","Miodowicz","Adam",20
20,"128 307 234","wbalicki@aptekarz.pl","Balicki","Waldemar",25
20,"824 427 517","ełopata@onet.pl","Łopata","Elżbieta",25
20,"470 691 339","mmałecka-libera@onet.pl","Małecka-Libera","Mirosław",25
20,"374 565 178","arzymełka@bialan.pl","Rzymełka","Andrzej",30
20,"862 737 545","abrejza@interia.pl","Brejza","Aleksander",10
20,"527 194 075","jszwed@bialan.pl","Szwed","Jan",20
20,"97 556 866","babramowicz@onet.pl","Abramowicz","Beata",30
20,"703 090 301","kkloc@aptekarz.pl","Kloc","Klaudiusz",30
20,"994 779 149","apomajda@wp.pl","Pomajda","Arkadiusz",30
20,"628 596 970","kkozłowska-rajewicz@aptekarz.pl","Kozłowska-Rajewicz","Kazimierz",25
20,"840 282 036","klatos@wp.pl","Latos","Krzysztof",1
20,"246 519 470","bożóg@interia.pl","Ożóg","Bożena",30
20,"180 306 094","adąbkowska-cichocka@interia.pl","Dąbkowska-Cichocka","Adam",1
20,"632 056 466","mtyszkiewicz@wp.pl","Tyszkiewicz","Marzenna",30
20,"736 614 342","lkozdroń@interia.pl","Kozdroń","Leszek",20
20,"365 825 533","tborkowski@onet.pl","Borkowski","Tadeusz",30
20,"14 629 259","atołwiński@interia.pl","Tołwiński","Artur",25
20,"85 961 156","wgrad@onet.pl","Grad","Witold",25
20,"35 547 259","rstanke@onet.pl","Stanke","Roman",25
20,"528 932 132","łkulas@aptekarz.pl","Kulas","Łukasz",25
20,"307 567 533","mkruszewski@onet.pl","Kruszewski","Magdalena",30
